ig_book,ig_no,phi_no,header,location,tqp,taq,cross_cen,tpq_bce,taq_bce,tpq_cen,taq_cen,analysis_cen,token,data_type,simplex
IG VII,274,143751,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 221-204 BC — IG VII 274",Oropos,221,204,FALSE,TRUE,TRUE,300,300,300,δημωι,η,TRUE
IG VII,275,143752,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 221-204 BC — IG VII 275",Oropos,221,204,FALSE,TRUE,TRUE,300,300,300,δημοκρατου,η,FALSE
IG VII,275,143752,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 221-204 BC — IG VII 275",Oropos,221,204,FALSE,TRUE,TRUE,300,300,300,δημωι,η,TRUE
IG VII,276,143753,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — late 3rd c. BC — IG VII 276",Oropos,250,201,FALSE,TRUE,TRUE,300,300,300,δημωι,η,TRUE
IG VII,280,143757,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 280 — ArchEph (1919) 79, 115",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δαμοι,α,TRUE
IG VII,282,143759,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 282",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,284,143761,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 284",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,285,143762,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 285",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,286,143763,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 286",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,287,143764,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 287 — IG VII 409 [= ll. 10-11]",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,287,143764,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 287 — IG VII 409 [= ll. 10-11]",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,αδαμαντα,α,FALSE
IG VII,288,143765,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 288",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,289,143766,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 289 — ArchEph (1919) 81, 117",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημαινετου,η,FALSE
IG VII,289,143766,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 289 — ArchEph (1919) 81, 117",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,290,143767,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 290 — ArchEph (1919) 81, 118",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δαμυ,α,TRUE
IG VII,291,143768,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 291",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,σθενεδημος,η,FALSE
IG VII,291,143768,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 291",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,292,143769,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 292",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,κριτοδημος,η,FALSE
IG VII,292,143769,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 292",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,293,143770,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — late 3rd c. BC — IG VII 293",Oropos,201,201,FALSE,TRUE,TRUE,300,300,300,δημωι,η,TRUE
IG VII,293,143770,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — late 3rd c. BC — IG VII 293",Oropos,201,201,FALSE,TRUE,TRUE,300,300,300,δαμασιππου,α,FALSE
IG VII,294,143771,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 294",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,295,143772,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 295",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,296,143773,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 221-204 BC — IG VII 296",Oropos,221,204,FALSE,TRUE,TRUE,300,300,300,δημοκρατου,η,FALSE
IG VII,296,143773,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 221-204 BC — IG VII 296",Oropos,221,204,FALSE,TRUE,TRUE,300,300,300,δημωι,η,TRUE
IG VII,298,143775,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 221-204 BC — IG VII 298; p. 744 — OGIS 81",Oropos,221,204,FALSE,TRUE,TRUE,300,300,300,δημοκρατου,η,FALSE
IG VII,298,143775,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 221-204 BC — IG VII 298; p. 744 — OGIS 81",Oropos,221,204,FALSE,TRUE,TRUE,300,300,300,δημον,η,TRUE
IG VII,298,143775,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 221-204 BC — IG VII 298; p. 744 — OGIS 81",Oropos,221,204,FALSE,TRUE,TRUE,300,300,300,δημωι,η,TRUE
IG VII,298,143775,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 221-204 BC — IG VII 298; p. 744 — OGIS 81",Oropos,221,204,FALSE,TRUE,TRUE,300,300,300,δημος,η,TRUE
IG VII,298,143775,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 221-204 BC — IG VII 298; p. 744 — OGIS 81",Oropos,221,204,FALSE,TRUE,TRUE,300,300,300,δημωι,η,TRUE
IG VII,298,143775,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 221-204 BC — IG VII 298; p. 744 — OGIS 81",Oropos,221,204,FALSE,TRUE,TRUE,300,300,300,δημον,η,TRUE
IG VII,298,143775,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 221-204 BC — IG VII 298; p. 744 — OGIS 81",Oropos,221,204,FALSE,TRUE,TRUE,300,300,300,δημοκρατου,η,FALSE
IG VII,299,143776,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 299",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημον,η,TRUE
IG VII,299,143776,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 299",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,300,143777,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 300; p. 744",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,301,143778,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 301; p. 744",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,302,143779,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 302; p. 744",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,303,143780,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — late 3rd c. BC — IG VII 303 — cf. SEG 29.459, 41.1856, 42.420",Oropos,250,201,FALSE,TRUE,TRUE,300,300,300,δημωι,η,TRUE
IG VII,303,143780,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — late 3rd c. BC — IG VII 303 — cf. SEG 29.459, 41.1856, 42.420",Oropos,250,201,FALSE,TRUE,TRUE,300,300,300,δημους,η,FALSE
IG VII,303,143780,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — late 3rd c. BC — IG VII 303 — cf. SEG 29.459, 41.1856, 42.420",Oropos,250,201,FALSE,TRUE,TRUE,300,300,300,δημαρχου,η,FALSE
IG VII,304,143781,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — late 3rd c. BC — IG VII 304",Oropos,250,201,FALSE,TRUE,TRUE,300,300,300,δημωι,η,TRUE
IG VII,307,143784,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 307",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,309,143786,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 309",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,310,143787,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 310",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,312,143789,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 312",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,313,143790,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 313",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,316,143793,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 316 — cf. SEG 47.494",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,317,143794,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 317",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,318,143795,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 318",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,319,143796,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 319",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,320,143797,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 320",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δαμων,α,TRUE
IG VII,320,143797,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 320",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,321,143798,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 321",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,322,143799,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 322",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,323,143800,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 323 — AD 28 A (1973) 189, 21 — SEG 26.603",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,εχεδημος,η,FALSE
IG VII,323,143800,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 323 — AD 28 A (1973) 189, 21 — SEG 26.603",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,324,143801,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 324",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,328,143805,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 328",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,329,143806,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 329",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,329,143806,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 329",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,χαριδημου,η,FALSE
IG VII,330,143807,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 329",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,330,143807,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 329",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,χαριδημου,η,FALSE
IG VII,333,143810,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 333",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,335,143812,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 335",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,337,143814,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 337",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,338,143815,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 338",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,339,143816,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 339",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,340,143817,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 239-229 BC — IG VII 340",Oropos,239,229,FALSE,TRUE,TRUE,300,300,300,δημωι,η,TRUE
IG VII,341,143818,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 230 BC — IG VII 341",Oropos,230,230,FALSE,TRUE,TRUE,300,300,300,δημωι,η,TRUE
IG VII,342,143819,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 230 BC — IG VII 342",Oropos,230,230,FALSE,TRUE,TRUE,300,300,300,δημωι,η,TRUE
IG VII,343,143820,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 230 BC — IG VII 343",Oropos,230,230,FALSE,TRUE,TRUE,300,300,300,δημωι,η,TRUE
IG VII,344,143821,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 239-229 BC — IG VII 344",Oropos,239,229,FALSE,TRUE,TRUE,300,300,300,δημωι,η,TRUE
IG VII,345,143822,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 345",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,346,143823,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 346",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,347,143824,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 347",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,348,143825,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 348",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,351,143828,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 228-226 BC — IG VII 351",Oropos,228,226,FALSE,TRUE,TRUE,300,300,300,δημον,η,TRUE
IG VII,351,143828,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 228-226 BC — IG VII 351",Oropos,228,226,FALSE,TRUE,TRUE,300,300,300,δημωι,η,TRUE
IG VII,352,143829,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 352 — ArchEph (1919) 82, 120 — SEG 1.124",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δαμοφιλω,α,FALSE
IG VII,352,143829,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 352 — ArchEph (1919) 82, 120 — SEG 1.124",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δαμοι,α,TRUE
IG VII,353,143830,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 228-226 BC or later — IG VII 353",Oropos,228,226,FALSE,TRUE,TRUE,300,300,300,δημωι,η,TRUE
IG VII,354,143831,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 354",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,355,143832,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 355",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,356,143833,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 356",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,357,143834,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — bef. 202 BC — IG VII 357",Oropos,NA,202,NA,TRUE,TRUE,NA,300,300,δημωι,η,TRUE
IG VII,358,143835,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — bef. 202 BC — IG VII 358",Oropos,NA,202,NA,TRUE,TRUE,NA,300,300,δημωι,η,TRUE
IG VII,359,143836,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — bef. 202 BC — IG VII 359",Oropos,NA,202,NA,TRUE,TRUE,NA,300,300,δημωι,η,TRUE
IG VII,360,143837,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 360",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,361,143838,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 361",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,362,143839,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 362",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,366,143843,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 366 [= left half]",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημου,η,TRUE
IG VII,366,143843,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 366 [= left half]",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,νικοδαμου,α,FALSE
IG VII,366,143843,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 366 [= left half]",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,367,143844,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — bef. 202 BC — IG VII 367 + 389 — AD 28 A (1973) 190, 22 — SEG 26.604",Oropos,NA,202,NA,TRUE,TRUE,NA,300,300,δημωι,η,TRUE
IG VII,370,143847,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 370 + 390 — AD 28 A (1973) 187, 19 — SEG 26.602",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,371,143848,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 371 — AD 28 A (1973) 188, 20 — SEG 26.601",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,373,143850,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 200-150 BC — IG VII 373",Oropos,200,150,FALSE,TRUE,TRUE,200,200,200,δημον,η,TRUE
IG VII,373,143850,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 200-150 BC — IG VII 373",Oropos,200,150,FALSE,TRUE,TRUE,200,200,200,επιδημησας,η,FALSE
IG VII,373,143850,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 200-150 BC — IG VII 373",Oropos,200,150,FALSE,TRUE,TRUE,200,200,200,δημωι,η,TRUE
IG VII,374,143851,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 374/375",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημοκριτη,η,FALSE
IG VII,375,143852,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 374/375",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημοκριτη,η,FALSE
IG VII,375,143852,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 374/375",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημαινετου,η,FALSE
IG VII,376,143853,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 376",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,377,143854,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 377",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,378,143855,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — after 150 BC — IG VII 378",Oropos,150,NA,NA,TRUE,TRUE,200,NA,200,ευθυδημου,η,FALSE
IG VII,378,143855,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — after 150 BC — IG VII 378",Oropos,150,NA,NA,TRUE,TRUE,200,NA,200,δημον,η,TRUE
IG VII,378,143855,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — after 150 BC — IG VII 378",Oropos,150,NA,NA,TRUE,TRUE,200,NA,200,ευθυδημου,η,FALSE
IG VII,379,143856,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — after 150 BC — IG VII 379",Oropos,150,NA,NA,TRUE,TRUE,200,NA,200,χαριδημος,η,FALSE
IG VII,379,143856,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — after 150 BC — IG VII 379",Oropos,150,NA,NA,TRUE,TRUE,200,NA,200,δημωι,η,TRUE
IG VII,379,143856,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — after 150 BC — IG VII 379",Oropos,150,NA,NA,TRUE,TRUE,200,NA,200,χαριδημον,η,FALSE
IG VII,379,143856,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — after 150 BC — IG VII 379",Oropos,150,NA,NA,TRUE,TRUE,200,NA,200,δημον,η,TRUE
IG VII,385,143862,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 385",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,386,143863,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 386",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,387,143864,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 241-230 BC — IG VII 387 — ArchEph (1925/26) 17, 132",Oropos,241,230,FALSE,TRUE,TRUE,300,300,300,επιδημησας,η,FALSE
IG VII,387,143864,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 241-230 BC — IG VII 387 — ArchEph (1925/26) 17, 132",Oropos,241,230,FALSE,TRUE,TRUE,300,300,300,δημωι,η,TRUE
IG VII,388,143865,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 230 BC — IG VII 388 + 446 + 494 — ArchEph (1925/26) 17, 133",Oropos,230,230,FALSE,TRUE,TRUE,300,300,300,δημωι,η,TRUE
IG VII,389,143866,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — bef. 202 BC — IG VII 367 + 389 — AD 28 A (1973) 190, 22 — SEG 26.604",Oropos,NA,202,NA,TRUE,TRUE,NA,300,300,δημωι,η,TRUE
IG VII,390,143867,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 370 + 390 — AD 28 A (1973) 187, 19 — SEG 26.602",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,392,143869,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 230-225 BC — IG VII 392 — ArchEph (1967) Chr., 10, 10 — SEG 24.344",Oropos,230,225,FALSE,TRUE,TRUE,300,300,300,δημου,η,TRUE
IG VII,393,143870,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 393 — ArchEph (1919) 79, 114",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δαμοκριτος,α,FALSE
IG VII,393,143870,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 393 — ArchEph (1919) 79, 114",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δαμυ,α,TRUE
IG VII,395,143872,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 300-250 BC — IG VII 395 [= ll. 1-5]",Oropos,300,250,FALSE,TRUE,TRUE,300,300,300,δημωι,η,TRUE
IG VII,396,143873,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 300-250 BC — IG VII 396",Oropos,300,250,FALSE,TRUE,TRUE,300,300,300,δημωι,η,TRUE
IG VII,399,143876,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. mid 2nd c. BC — IG VII 399 — ArchEph (1925/26) 20, 136",Oropos,150,150,FALSE,TRUE,TRUE,200,200,200,δημον,η,TRUE
IG VII,409,143886,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 287 — IG VII 409 [= ll. 10-11]",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,δημωι,η,TRUE
IG VII,409,143886,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — ca. 240-180 BC — IG VII 287 — IG VII 409 [= ll. 10-11]",Oropos,240,180,TRUE,TRUE,TRUE,300,200,300,αδαμαντα,α,FALSE
IG VII,411,143888,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 154-150 BC — IG VII 411 — Syll.³ 675",Oropos,154,150,FALSE,TRUE,TRUE,200,200,200,δημωι,η,TRUE
IG VII,411,143888,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 154-150 BC — IG VII 411 — Syll.³ 675",Oropos,154,150,FALSE,TRUE,TRUE,200,200,200,παρασπονδηματων,η,FALSE
IG VII,411,143888,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 154-150 BC — IG VII 411 — Syll.³ 675",Oropos,154,150,FALSE,TRUE,TRUE,200,200,200,δημωι,η,TRUE
IG VII,411,143888,"[ ]
Boiotia — Oropos (Skala) — Amphiareion — 154-150 BC — IG VII 411 — Syll.³ 675",Oropos,154,150,FALSE,TRUE,TRUE,200,200,200,δημον,η,TRUE
IG VII,412,143889,"[ ]
Boiotia — Oropos (Skala) — Kalo Livadi Mon. — ca. 150-100 BC — IG VII 412 — ArchEph (1925/26) 38, 152",Oropos,150,100,TRUE,TRUE,TRUE,200,100,200,δημον,η,TRUE
IG VII,412,143889,"[ ]
Boiotia — Oropos (Skala) — Kalo Livadi Mon. — ca. 150-100 BC — IG VII 412 — ArchEph (1925/26) 38, 152",Oropos,150,100,TRUE,TRUE,TRUE,200,100,200,δημογενου,η,FALSE
